id,warehouse_id,product_id,quantity,reorder_level
15539,4,539,38,10
15540,4,540,63,25
15541,4,541,21,10
15542,4,542,58,10
15543,4,543,13,5
15544,4,544,16,5
15545,4,545,29,10
15546,4,546,18,10
15547,4,547,8,5
15548,4,548,102,25
15549,4,549,47,10
15550,4,550,57,10
15551,4,551,12,5
15552,4,552,300,25
15553,4,553,30,10
15554,4,554,16,10
15555,4,555,19,5
15556,4,556,13,5
15557,4,557,141,25
15558,4,558,48,10
15559,4,559,44,10
15560,4,560,24,10
15561,4,561,13,5
15562,4,562,94,25
15563,4,563,11,5
15564,4,564,29,10
15565,4,565,184,25
15566,4,566,8,5
15567,4,567,40,10
15568,4,568,24,10
15569,4,569,232,25
15570,4,570,228,25
15571,4,571,148,25
15572,4,572,200,25
15573,4,573,37,10
15574,4,574,41,10
15575,4,575,241,25
15576,4,576,147,25
15577,4,577,20,10
15578,4,578,34,10
15579,4,579,21,10
15580,4,580,42,10
15581,4,581,107,25
15582,4,582,55,25
15583,4,583,183,25
15584,4,584,52,25
15585,4,585,56,10
15586,4,586,23,10
15587,4,587,47,10
15588,4,588,239,25
15589,4,589,50,10
15590,4,590,214,25
15591,4,591,21,10
15592,4,592,211,25
15593,4,593,274,25
15594,4,594,24,10
15595,4,595,151,25
15596,4,596,38,10
15597,4,597,107,25
15598,4,598,34,10
15599,4,599,44,10
15600,4,600,45,10
15601,4,601,19,10
15602,4,602,11,5
15603,4,603,59,10
15604,4,604,6,5
15605,4,605,13,5
15606,4,606,193,25
15607,4,607,228,25
15608,4,608,266,25
15609,4,609,42,10
15610,4,610,61,25
15611,4,611,161,25
15612,4,612,276,25
15613,4,613,13,5
15614,4,614,30,10
15615,4,615,46,10
15616,4,616,51,25
15617,4,617,93,25
15618,4,618,40,10
15619,4,619,249,25
15620,4,620,292,25
15621,4,621,60,10
15622,4,622,20,5
15623,4,623,236,25
15624,4,624,16,5
15625,4,625,264,25
15626,4,626,192,25
15627,4,627,57,10
15628,4,628,21,10
15629,4,629,128,25
15630,4,630,42,10
15631,4,631,55,10
15632,4,632,21,10
15633,4,633,213,25
15634,4,634,58,10
15635,4,635,7,5
15636,4,636,28,10
15637,4,637,133,25
15638,4,638,283,25
15639,4,639,275,25
15640,4,640,12,5
15641,4,641,191,25
15642,4,642,266,25
15643,4,643,30,10
15644,4,644,262,25
15645,4,645,277,25
15646,4,646,282,25
15647,4,647,63,25
15648,4,648,52,25
15649,4,649,276,25
15650,4,650,19,10
15651,4,651,36,10
15652,4,652,18,5
15653,4,653,87,25
15654,4,654,31,10
15655,4,655,27,10
15656,4,656,294,25
15657,4,657,221,25
15658,4,658,35,10
15659,4,659,5,5
15660,4,660,247,25
15661,4,661,197,25
15662,4,662,20,10
15663,4,663,158,25
15664,4,664,271,25
15665,4,665,268,25
15666,4,666,7,5
15667,4,667,18,10
15668,4,668,26,10
15669,4,669,49,10
15670,4,670,170,25
15671,4,671,12,5
15672,4,672,58,10
15673,4,673,180,25
15674,4,674,46,10
15675,4,675,31,10
15676,4,676,219,25
15677,4,677,279,25
15678,4,678,24,10
15679,4,679,149,25
15680,4,680,119,25
15681,4,681,46,10
15682,4,682,6,5
15683,4,683,48,10
15684,4,684,60,10
15685,4,685,256,25
15686,4,686,87,25
15687,4,687,53,25
15688,4,688,37,10
15689,4,689,29,10
15690,4,690,118,25
15691,4,691,21,10
15692,4,692,133,25
15693,4,693,25,10
15694,4,694,108,25
15695,4,695,59,10
15696,4,696,85,25
15697,4,697,244,25
15698,4,698,59,10
15699,4,699,53,10
15700,4,700,55,10
15701,4,701,39,10
15702,4,702,138,25
15703,4,703,19,10
15704,4,704,33,10
15705,4,705,60,10
15706,4,706,116,25
15707,4,707,256,25
15708,4,708,22,10
15709,4,709,124,25
15710,4,710,262,25
15711,4,711,92,25
15712,4,712,16,10
15713,4,713,17,5
15714,4,714,65,25
15715,4,715,46,10
15716,4,716,292,25
15717,4,717,124,25
15718,4,718,15,5
15719,4,719,40,10
15720,4,720,10,5
15721,4,721,54,25
15722,4,722,37,10
15723,4,723,35,10
15724,4,724,161,25
15725,4,725,297,25
15726,4,726,122,25
15727,4,727,28,10
15728,4,728,267,25
15729,4,729,60,10
15730,4,730,120,25
15731,4,731,22,10
15732,4,732,175,25
15733,4,733,292,25
15734,4,734,8,5
15735,4,735,108,25
15736,4,736,10,5
15737,4,737,259,25
15738,4,738,26,10
15739,4,739,178,25
15740,4,740,18,10
15741,4,741,79,25
15742,4,742,157,25
15743,4,743,37,10
15744,4,744,19,10
15745,4,745,16,5
15746,4,746,52,10
15747,4,747,284,25
15748,4,748,21,10
15749,4,749,242,25
15750,4,750,225,25
15751,4,751,16,5
15752,4,752,10,5
15753,4,753,50,10
15754,4,754,36,10
15755,4,755,8,5
15756,4,756,292,25
15757,4,757,60,10
15758,4,758,183,25
15759,4,759,90,25
15760,4,760,57,10
15761,4,761,36,10
15762,4,762,21,10
15763,4,763,150,25
15764,4,764,44,10
15765,4,765,48,10
15766,4,766,11,5
15767,4,767,21,10
15768,4,768,223,25
15769,4,769,206,25
15770,4,770,146,25
15771,4,771,201,25
15772,4,772,37,10
15773,4,773,55,10
15774,4,774,8,5
15775,4,775,32,10
15776,4,776,64,25
15777,4,777,161,25
15778,4,778,5,5
15779,4,779,245,25
15780,4,780,23,10
15781,4,781,102,25
15782,4,782,33,10
15783,4,783,11,5
15784,4,784,264,25
15785,4,785,146,25
15786,4,786,14,5
15787,4,787,47,10
15788,4,788,12,5
15789,4,789,48,10
15790,4,790,77,25
15791,4,791,54,10
15792,4,792,170,25
15793,4,793,57,10
15794,4,794,149,25
15795,4,795,55,10
15796,4,796,19,10
15797,4,797,77,25
15798,4,798,60,10
15799,4,799,20,10
15800,4,800,60,10
15801,4,801,17,5
15802,4,802,10,5
15803,4,803,32,10
15804,4,804,174,25
15805,4,805,50,10
15806,4,806,52,10
15807,4,807,53,10
15808,4,808,185,25
15809,4,809,101,25
15810,4,810,17,10
15811,4,811,189,25
15812,4,812,129,25
15813,4,813,42,10
15814,4,814,9,5
15815,4,815,108,25
15816,4,816,20,5
15817,4,817,18,5
15818,4,818,20,5
15819,4,819,56,25
15820,4,820,116,25
15821,4,821,165,25
15822,4,822,55,10
15823,4,823,53,10
15824,4,824,155,25
15825,4,825,50,10
15826,4,826,85,25
15827,4,827,35,10
15828,4,828,274,25
15829,4,829,223,25
15830,4,830,97,25
15831,4,831,51,10
15832,4,832,32,10
15833,4,833,21,10
15834,4,834,296,25
15835,4,835,34,10
15836,4,836,188,25
15837,4,837,68,25
15838,4,838,256,25
15839,4,839,39,10
15840,4,840,92,25
15841,4,841,38,10
15842,4,842,60,10
15843,4,843,21,10
15844,4,844,33,10
15845,4,845,221,25
15846,4,846,40,10
15847,4,847,54,10
15848,4,848,12,5
15849,4,849,32,10
15850,4,850,299,25
15851,4,851,13,5
15852,4,852,10,5
15853,4,853,58,10
15854,4,854,273,25
15855,4,855,90,25
15856,4,856,236,25
15857,4,857,8,5
15858,4,858,21,10
15859,4,859,206,25
15860,4,860,55,10
15861,4,861,12,5
15862,4,862,9,5
15863,4,863,47,10
15864,4,864,33,10
15865,4,865,56,10
15866,4,866,53,10
15867,4,867,233,25
15868,4,868,177,25
15869,4,869,229,25
15870,4,870,293,25
15871,4,871,145,25
15872,4,872,280,25
15873,4,873,274,25
15874,4,874,44,10
15875,4,875,19,5
15876,4,876,293,25
15877,4,877,193,25
15878,4,878,136,25
15879,4,879,38,10
15880,4,880,55,10
15881,4,881,50,10
15882,4,882,19,5
15883,4,883,52,10
15884,4,884,141,25
15885,4,885,119,25
15886,4,886,37,10
15887,4,887,53,10
15888,4,888,48,10
15889,4,889,114,25
15890,4,890,75,25
15891,4,891,54,10
15892,4,892,283,25
15893,4,893,11,5
15894,4,894,204,25
15895,4,895,13,5
15896,4,896,20,10
15897,4,897,184,25
15898,4,898,53,10
15899,4,899,213,25
15900,4,900,161,25
15901,4,901,270,25
15902,4,902,10,5
15903,4,903,81,25
15904,4,904,202,25
15905,4,905,16,10
15906,4,906,34,10
15907,4,907,18,5
15908,4,908,7,5
15909,4,909,149,25
15910,4,910,284,25
15911,4,911,42,10
15912,4,912,49,10
15913,4,913,16,10
15914,4,914,32,10
15915,4,915,108,25
15916,4,916,144,25
15917,4,917,298,25
15918,4,918,71,25
15919,4,919,15,10
15920,4,920,100,25
15921,4,921,242,25
15922,4,922,25,10
15923,4,923,92,25
15924,4,924,166,25
15925,4,925,81,25
15926,4,926,268,25
15927,4,927,43,10
15928,4,928,55,10
15929,4,929,153,25
15930,4,930,5,5
15931,4,931,6,5
15932,4,932,26,10
15933,4,933,59,10
15934,4,934,28,10
15935,4,935,156,25
15936,4,936,229,25
15937,4,937,60,10
15938,4,938,92,25
15939,4,939,31,10
15940,4,940,58,10
15941,4,941,237,25
15942,4,942,214,25
15943,4,943,54,10
15944,4,944,61,25
15945,4,945,201,25
15946,4,946,24,10
15947,4,947,16,5
15948,4,948,202,25
15949,4,949,58,25
15950,4,950,194,25
15951,4,951,128,25
15952,4,952,136,25
15953,4,953,71,25
15954,4,954,52,10
15955,4,955,8,5
15956,4,956,49,10
15957,4,957,34,10
15958,4,958,54,10
15959,4,959,177,25
15960,4,960,119,25
15961,4,961,236,25
15962,4,962,20,10
15963,4,963,30,10
15964,4,964,53,10
15965,4,965,6,5
15966,4,966,12,5
15967,4,967,151,25
15968,4,968,162,25
15969,4,969,19,10
15970,4,970,10,5
15971,4,971,46,10
15972,4,972,132,25
15973,4,973,45,10
15974,4,974,24,10
15975,4,975,290,25
15976,4,976,26,10
15977,4,977,58,10
15978,4,978,38,10
15979,4,979,137,25
15980,4,980,44,10
15981,4,981,54,10
15982,4,982,51,10
15983,4,983,5,5
15984,4,984,24,10
15985,4,985,15,10
15986,4,986,281,25
15987,4,987,183,25
15988,4,988,16,10
15989,4,989,164,25
15990,4,990,101,25
15991,4,991,113,25
15992,4,992,20,10
15993,4,993,164,25
15994,4,994,145,25
15995,4,995,223,25
15996,4,996,268,25
15997,4,997,41,10
15998,4,998,19,10
15999,4,999,47,10
16000,4,1000,198,25
16001,4,1001,31,10
16002,4,1002,191,25
16003,4,1003,272,25
16004,4,1004,244,25
16005,4,1005,98,25
16006,4,1006,28,10
16007,4,1007,113,25
16008,4,1008,90,25
16009,4,1009,13,5
16010,4,1010,284,25
16011,4,1011,235,25
16012,4,1012,125,25
16013,4,1013,6,5
16014,4,1014,15,5
16015,4,1015,11,5
16016,4,1016,11,5
16017,4,1017,34,10
16018,4,1018,51,10
16019,4,1019,27,10
16020,4,1020,54,10
16021,4,1021,23,10
16022,4,1022,13,5
16023,4,1023,24,10
16024,4,1024,74,25
16025,4,1025,37,10
16026,4,1026,135,25
16027,4,1027,146,25
16028,4,1028,59,25
16029,4,1029,59,10
16030,4,1030,34,10
16031,4,1031,172,25
16032,4,1032,28,10
16033,4,1033,255,25
16034,4,1034,155,25
16035,4,1035,236,25
16036,4,1036,17,5
16037,4,1037,207,25
16038,4,1038,11,5
16039,4,1039,141,25
16040,4,1040,20,10
16041,4,1041,6,5
16042,4,1042,186,25
16043,4,1043,58,10
16044,4,1044,292,25
16045,4,1045,59,25
16046,4,1046,206,25
16047,4,1047,18,5
16048,4,1048,59,10
16049,4,1049,31,10
16050,4,1050,116,25
16051,4,1051,267,25
16052,4,1052,186,25
16053,4,1053,47,10
16054,4,1054,203,25
16055,4,1055,7,5
16056,4,1056,93,25
16057,4,1057,111,25
16058,4,1058,227,25
16059,4,1059,60,10
16060,4,1060,57,10
16061,4,1061,5,5
16062,4,1062,172,25
16063,4,1063,20,5
16064,4,1064,16,5
16065,4,1065,196,25
16066,4,1066,191,25
16067,4,1067,40,10
16068,4,1068,7,5
16069,4,1069,47,10
16070,4,1070,52,10
16071,4,1071,144,25
16072,4,1072,16,10
16073,4,1073,182,25
16074,4,1074,119,25
16075,4,1075,119,25
16076,4,1076,40,10
16077,4,1077,262,25
16078,4,1078,192,25
16079,4,1079,275,25
16080,4,1080,175,25
16081,4,1081,41,10
16082,4,1082,42,10
16083,4,1083,31,10
16084,4,1084,12,5
16085,4,1085,158,25
16086,4,1086,54,10
16087,4,1087,87,25
16088,4,1088,232,25
16089,4,1089,211,25
16090,4,1090,7,5
16091,4,1091,35,10
16092,4,1092,20,5
16093,4,1093,6,5
16094,4,1094,48,10
16095,4,1095,18,5
16096,4,1096,15,10
16097,4,1097,193,25
16098,4,1098,22,10
16099,4,1099,161,25
16100,4,1100,212,25
16101,4,1101,13,5
16102,4,1102,56,10
16103,4,1103,119,25
16104,4,1104,96,25
16105,4,1105,45,10
16106,4,1106,49,10
16107,4,1107,60,10
16108,4,1108,57,10
16109,4,1109,11,5
16110,4,1110,43,10
16111,4,1111,32,10
16112,4,1112,212,25
16113,4,1113,76,25
16114,4,1114,17,5
16115,4,1115,53,10
16116,4,1116,64,25
16117,4,1117,9,5
16118,4,1118,55,10
16119,4,1119,6,5
16120,4,1120,10,5
16121,4,1121,30,10
16122,4,1122,71,25
16123,4,1123,34,10
16124,4,1124,124,25
16125,4,1125,30,10
16126,4,1126,219,25
16127,4,1127,226,25
16128,4,1128,46,10
16129,4,1129,39,10
16130,4,1130,231,25
16131,4,1131,73,25
16132,4,1132,37,10
16133,4,1133,64,25
16134,4,1134,12,5
16135,4,1135,54,10
16136,4,1136,42,10
16137,4,1137,164,25
16138,4,1138,80,25
16139,4,1139,288,25
16140,4,1140,22,10
16141,4,1141,200,25
16142,4,1142,116,25
16143,4,1143,284,25
16144,4,1144,218,25
16145,4,1145,54,10
16146,4,1146,36,10
16147,4,1147,20,10
16148,4,1148,133,25
16149,4,1149,15,5
16150,4,1150,28,10
16151,4,1151,270,25
16152,4,1152,8,5
16153,4,1153,14,5
16154,4,1154,47,10
16155,4,1155,83,25
16156,4,1156,41,10
16157,4,1157,10,5
16158,4,1158,26,10
16159,4,1159,59,10
16160,4,1160,50,10
16161,4,1161,219,25
16162,4,1162,23,10
16163,4,1163,19,10
16164,4,1164,201,25
16165,4,1165,117,25
16166,4,1166,22,10
16167,4,1167,74,25
16168,4,1168,49,10
16169,4,1169,8,5
16170,4,1170,15,10
16171,4,1171,38,10
16172,4,1172,48,10
16173,4,1173,153,25
16174,4,1174,7,5
16175,4,1175,265,25
16176,4,1176,29,10
16177,4,1177,288,25
16178,4,1178,290,25
16179,4,1179,60,10
16180,4,1180,194,25
16181,4,1181,56,25
16182,4,1182,21,10
16183,4,1183,31,10
16184,4,1184,84,25
16185,4,1185,43,10
16186,4,1186,243,25
16187,4,1187,166,25
16188,4,1188,35,10
16189,4,1189,57,25
16190,4,1190,13,5
16191,4,1191,113,25
16192,4,1192,14,5
16193,4,1193,267,25
16194,4,1194,283,25
16195,4,1195,93,25
16196,4,1196,129,25
16197,4,1197,46,10
16198,4,1198,115,25
16199,4,1199,71,25
16200,4,1200,17,10
16201,4,1201,120,25
16202,4,1202,27,10
16203,4,1203,256,25
16204,4,1204,33,10
16205,4,1205,15,5
16206,4,1206,40,10
16207,4,1207,243,25
16208,4,1208,37,10
16209,4,1209,63,25
16210,4,1210,34,10
16211,4,1211,49,10
16212,4,1212,199,25
16213,4,1213,191,25
16214,4,1214,57,10
16215,4,1215,160,25
16216,4,1216,16,5
16217,4,1217,60,10
16218,4,1218,52,10
16219,4,1219,7,5
16220,4,1220,40,10
16221,4,1221,37,10
16222,4,1222,109,25
16223,4,1223,7,5
16224,4,1224,82,25
16225,4,1225,282,25
16226,4,1226,272,25
16227,4,1227,143,25
16228,4,1228,95,25
16229,4,1229,9,5
16230,4,1230,218,25
16231,4,1231,21,10
16232,4,1232,20,5
16233,4,1233,22,10
16234,4,1234,9,5
16235,4,1235,203,25
16236,4,1236,14,5
16237,4,1237,91,25
16238,4,1238,7,5
16239,4,1239,60,10
16240,4,1240,11,5
16241,4,1241,30,10
16242,4,1242,124,25
16243,4,1243,128,25
16244,4,1244,55,10
16245,4,1245,17,5
16246,4,1246,94,25
16247,4,1247,130,25
16248,4,1248,35,10
16249,4,1249,205,25
16250,4,1250,184,25
16251,4,1251,80,25
16252,4,1252,233,25
16253,4,1253,266,25
16254,4,1254,278,25
16255,4,1255,29,10
16256,4,1256,19,5
16257,4,1257,218,25
16258,4,1258,193,25
16259,4,1259,75,25
16260,4,1260,56,10
16261,4,1261,61,25
16262,4,1262,236,25
16263,4,1263,81,25
16264,4,1264,57,10
16265,4,1265,231,25
16266,4,1266,132,25
16267,4,1267,299,25
16268,4,1268,14,5
16269,4,1269,18,5
16270,4,1270,11,5
16271,4,1271,259,25
16272,4,1272,32,10
16273,4,1273,60,25
16274,4,1274,6,5
16275,4,1275,268,25
16276,4,1276,256,25
16277,4,1277,13,5
16278,4,1278,33,10
16279,4,1279,39,10
16280,4,1280,167,25
16281,4,1281,20,10
16282,4,1282,52,25
16283,4,1283,57,10
16284,4,1284,35,10
16285,4,1285,138,25
16286,4,1286,9,5
16287,4,1287,41,10
16288,4,1288,13,5
16289,4,1289,23,10
16290,4,1290,18,5
16291,4,1291,206,25
16292,4,1292,200,25
16293,4,1293,243,25
16294,4,1294,205,25
16295,4,1295,60,25
16296,4,1296,19,5
16297,4,1297,17,5
16298,4,1298,203,25
16299,4,1299,47,10
16300,4,1300,14,5
16301,4,1301,41,10
16302,4,1302,41,10
16303,4,1303,37,10
16304,4,1304,10,5
16305,4,1305,16,5
16306,4,1306,12,5
16307,4,1307,12,5
16308,4,1308,89,25
16309,4,1309,38,10
16310,4,1310,276,25
16311,4,1311,25,10
16312,4,1312,38,10
16313,4,1313,10,5
16314,4,1314,9,5
16315,4,1315,271,25
16316,4,1316,28,10
16317,4,1317,9,5
16318,4,1318,170,25
16319,4,1319,54,10
16320,4,1320,74,25
16321,4,1321,127,25
16322,4,1322,160,25
16323,4,1323,189,25
16324,4,1324,13,5
16325,4,1325,58,10
16326,4,1326,22,10
16327,4,1327,20,10
16328,4,1328,18,5
16329,4,1329,101,25
16330,4,1330,104,25
16331,4,1331,16,10
16332,4,1332,51,10
16333,4,1333,267,25
16334,4,1334,14,5
16335,4,1335,47,10
16336,4,1336,34,10
16337,4,1337,14,5
16338,4,1338,203,25
16339,4,1339,140,25
16340,4,1340,52,25
16341,4,1341,8,5
16342,4,1342,11,5
16343,4,1343,31,10
16344,4,1344,46,10
16345,4,1345,122,25
16346,4,1346,156,25
16347,4,1347,10,5
16348,4,1348,191,25
16349,4,1349,17,5
16350,4,1350,72,25
16351,4,1351,19,10
16352,4,1352,213,25
16353,4,1353,28,10
16354,4,1354,24,10
16355,4,1355,56,10
16356,4,1356,110,25
16357,4,1357,21,10
16358,4,1358,229,25
16359,4,1359,59,25
16360,4,1360,16,5
16361,4,1361,23,10
16362,4,1362,24,10
16363,4,1363,83,25
16364,4,1364,37,10
16365,4,1365,162,25
16366,4,1366,28,10
16367,4,1367,15,10
16368,4,1368,101,25
16369,4,1369,13,5
16370,4,1370,144,25
16371,4,1371,32,10
16372,4,1372,23,10
16373,4,1373,137,25
16374,4,1374,106,25
16375,4,1375,20,10
16376,4,1376,53,25
16377,4,1377,133,25
16378,4,1378,13,5
16379,4,1379,83,25
16380,4,1380,21,10
16381,4,1381,131,25
16382,4,1382,130,25
16383,4,1383,101,25
16384,4,1384,226,25
16385,4,1385,241,25
16386,4,1386,22,10
16387,4,1387,40,10
16388,4,1388,156,25
16389,4,1389,32,10
16390,4,1390,59,10
16391,4,1391,50,25
16392,4,1392,36,10
16393,4,1393,19,10
16394,4,1394,106,25
16395,4,1395,155,25
16396,4,1396,202,25
16397,4,1397,23,10
16398,4,1398,39,10
16399,4,1399,247,25
16400,4,1400,82,25
16401,4,1401,93,25
16402,4,1402,163,25
16403,4,1403,16,10
16404,4,1404,63,25
16405,4,1405,174,25
16406,4,1406,88,25
16407,4,1407,178,25
16408,4,1408,237,25
16409,4,1409,26,10
16410,4,1410,123,25
16411,4,1411,9,5
16412,4,1412,181,25
16413,4,1413,262,25
16414,4,1414,58,10
16415,4,1415,91,25
16416,4,1416,53,10
16417,4,1417,52,10
16418,4,1418,53,10
16419,4,1419,14,5
16420,4,1420,23,10
16421,4,1421,46,10
16422,4,1422,195,25
16423,4,1423,166,25
16424,4,1424,78,25
16425,4,1425,140,25
16426,4,1426,123,25
16427,4,1427,60,10
16428,4,1428,28,10
16429,4,1429,217,25
16430,4,1430,203,25
16431,4,1431,7,5
16432,4,1432,90,25
16433,4,1433,17,10
16434,4,1434,32,10
16435,4,1435,191,25
16436,4,1436,57,25
16437,4,1437,13,5
16438,4,1438,15,5
16439,4,1439,48,10
16440,4,1440,98,25
16441,4,1441,19,5
16442,4,1442,49,10
16443,4,1443,5,5
16444,4,1444,13,5
16445,4,1445,290,25
16446,4,1446,46,10
16447,4,1447,123,25
16448,4,1448,172,25
16449,4,1449,235,25
16450,4,1450,21,10
16451,4,1451,210,25
16452,4,1452,55,10
16453,4,1453,40,10
16454,4,1454,13,5
16455,4,1455,148,25
16456,4,1456,39,10
16457,4,1457,30,10
16458,4,1458,167,25
16459,4,1459,104,25
16460,4,1460,211,25
16461,4,1461,35,10
16462,4,1462,211,25
16463,4,1463,113,25
16464,4,1464,127,25
16465,4,1465,58,10
16466,4,1466,28,10
16467,4,1467,36,10
16468,4,1468,52,10
16469,4,1469,19,10
16470,4,1470,43,10
16471,4,1471,226,25
16472,4,1472,172,25
16473,4,1473,33,10
16474,4,1474,35,10
16475,4,1475,20,5
16476,4,1476,31,10
16477,4,1477,273,25
16478,4,1478,43,10
16479,4,1479,33,10
16480,4,1480,57,10
16481,4,1481,108,25
16482,4,1482,206,25
16483,4,1483,23,10
16484,4,1484,80,25
16485,4,1485,287,25
16486,4,1486,34,10
16487,4,1487,104,25
16488,4,1488,232,25
16489,4,1489,149,25
16490,4,1490,138,25
16491,4,1491,189,25
16492,4,1492,79,25
16493,4,1493,55,10
16494,4,1494,120,25
16495,4,1495,10,5
16496,4,1496,205,25
16497,4,1497,18,5
16498,4,1498,56,25
16499,4,1499,11,5
16500,4,1500,12,5
16501,4,1501,11,5
16502,4,1502,175,25
16503,4,1503,40,10
16504,4,1504,60,10
16505,4,1505,55,25
16506,4,1506,97,25
16507,4,1507,18,10
16508,4,1508,251,25
16509,4,1509,12,5
16510,4,1510,283,25
16511,4,1511,127,25
16512,4,1512,16,10
16513,4,1513,43,10
16514,4,1514,194,25
16515,4,1515,48,10
16516,4,1516,148,25
16517,4,1517,107,25
16518,4,1518,17,10
16519,4,1519,175,25
16520,4,1520,229,25
16521,4,1521,295,25
16522,4,1522,202,25
16523,4,1523,47,10
16524,4,1524,18,5
16525,4,1525,43,10
16526,4,1526,8,5
16527,4,1527,15,5
16528,4,1528,166,25
16529,4,1529,95,25
16530,4,1530,287,25
16531,4,1531,169,25
16532,4,1532,99,25
16533,4,1533,18,10
16534,4,1534,43,10
16535,4,1535,20,5
16536,4,1536,18,10
16537,4,1537,45,10
16538,4,1538,43,10
16539,4,1539,15,10
16540,4,1540,103,25
16541,4,1541,177,25
16542,4,1542,220,25
16543,4,1543,108,25
16544,4,1544,77,25
16545,4,1545,252,25
16546,4,1546,143,25
16547,4,1547,256,25
16548,4,1548,147,25
16549,4,1549,6,5
16550,4,1550,31,10
16551,4,1551,234,25
16552,4,1552,24,10
16553,4,1553,15,10
16554,4,1554,121,25
16555,4,1555,33,10
16556,4,1556,18,5
16557,4,1557,49,10
16558,4,1558,25,10
16559,4,1559,9,5
16560,4,1560,187,25
16561,4,1561,26,10
16562,4,1562,6,5
16563,4,1563,5,5
16564,4,1564,41,10
16565,4,1565,197,25
16566,4,1566,51,10
16567,4,1567,225,25
16568,4,1568,41,10
16569,4,1569,32,10
16570,4,1570,34,10
16571,4,1571,5,5
16572,4,1572,50,10
16573,4,1573,54,25
16574,4,1574,22,10
16575,4,1575,35,10
16576,4,1576,54,10
16577,4,1577,233,25
16578,4,1578,48,10
16579,4,1579,59,10
16580,4,1580,197,25
16581,4,1581,43,10
16582,4,1582,19,5
16583,4,1583,265,25
16584,4,1584,13,5
16585,4,1585,153,25
16586,4,1586,56,10
16587,4,1587,164,25
16588,4,1588,65,25
16589,4,1589,59,10
16590,4,1590,57,10
16591,4,1591,22,10
16592,4,1592,130,25
16593,4,1593,14,5
16594,4,1594,280,25
16595,4,1595,36,10
16596,4,1596,48,10
16597,4,1597,217,25
16598,4,1598,16,5
16599,4,1599,55,10
16600,4,1600,223,25
16601,4,1601,43,10
16602,4,1602,262,25
16603,4,1603,22,10
16604,4,1604,52,10
16605,4,1605,50,10
16606,4,1606,8,5
16607,4,1607,88,25
16608,4,1608,248,25
16609,4,1609,130,25
16610,4,1610,92,25
16611,4,1611,297,25
16612,4,1612,181,25
16613,4,1613,249,25
16614,4,1614,111,25
16615,4,1615,15,5
16616,4,1616,26,10
16617,4,1617,227,25
16618,4,1618,45,10
16619,4,1619,5,5
16620,4,1620,87,25
16621,4,1621,29,10
16622,4,1622,49,10
16623,4,1623,88,25
16624,4,1624,266,25
16625,4,1625,174,25
16626,4,1626,228,25
16627,4,1627,48,10
16628,4,1628,35,10
16629,4,1629,295,25
16630,4,1630,49,10
16631,4,1631,240,25
16632,4,1632,46,10
16633,4,1633,262,25
16634,4,1634,20,5
16635,4,1635,24,10
16636,4,1636,254,25
16637,4,1637,170,25
16638,4,1638,59,10
16639,4,1639,119,25
16640,4,1640,35,10
16641,4,1641,228,25
16642,4,1642,20,10
16643,4,1643,5,5
16644,4,1644,15,5
16645,4,1645,58,10
16646,4,1646,140,25
16647,4,1647,6,5
16648,4,1648,127,25
16649,4,1649,12,5
16650,4,1650,28,10
16651,4,1651,33,10
16652,4,1652,130,25
16653,4,1653,50,10
16654,4,1654,204,25
16655,4,1655,9,5
16656,4,1656,60,25
16657,4,1657,146,25
16658,4,1658,50,10
16659,4,1659,41,10
16660,4,1660,48,10
16661,4,1661,36,10
16662,4,1662,284,25
16663,4,1663,57,10
16664,4,1664,106,25
16665,4,1665,257,25
16666,4,1666,25,10
16667,4,1667,296,25
16668,4,1668,49,10
16669,4,1669,16,5
16670,4,1670,201,25
16671,4,1671,7,5
16672,4,1672,6,5
16673,4,1673,14,5
16674,4,1674,52,10
16675,4,1675,89,25
16676,4,1676,26,10
16677,4,1677,55,10
16678,4,1678,38,10
16679,4,1679,54,25
16680,4,1680,271,25
16681,4,1681,49,10
16682,4,1682,33,10
16683,4,1683,282,25
16684,4,1684,39,10
16685,4,1685,6,5
16686,4,1686,57,10
16687,4,1687,59,10
16688,4,1688,129,25
16689,4,1689,25,10
16690,4,1690,184,25
16691,4,1691,166,25
16692,4,1692,19,5
16693,4,1693,57,10
16694,4,1694,54,10
16695,4,1695,234,25
16696,4,1696,285,25
16697,4,1697,33,10
16698,4,1698,5,5
16699,4,1699,47,10
16700,4,1700,64,25
16701,4,1701,159,25
16702,4,1702,122,25
16703,4,1703,162,25
16704,4,1704,129,25
16705,4,1705,58,25
16706,4,1706,109,25
16707,4,1707,62,25
16708,4,1708,114,25
16709,4,1709,49,10
16710,4,1710,29,10
16711,4,1711,18,5
16712,4,1712,219,25
16713,4,1713,209,25
16714,4,1714,17,5
16715,4,1715,36,10
16716,4,1716,9,5
16717,4,1717,147,25
16718,4,1718,15,10
16719,4,1719,15,5
16720,4,1720,262,25
16721,4,1721,112,25
16722,4,1722,244,25
16723,4,1723,5,5
16724,4,1724,42,10
16725,4,1725,19,10
16726,4,1726,87,25
16727,4,1727,19,5
16728,4,1728,59,25
16729,4,1729,152,25
16730,4,1730,214,25
16731,4,1731,35,10
16732,4,1732,27,10
16733,4,1733,20,10
16734,4,1734,51,10
16735,4,1735,20,5
16736,4,1736,44,10
16737,4,1737,99,25
16738,4,1738,262,25
16739,4,1739,19,10
16740,4,1740,6,5
16741,4,1741,49,10
