id,order_item_id,employee_id,reason,status,refund_amount,return_date
1625,162343,292,Defective,Completed,1858.39,2024-08-31 16:03:36
1626,162344,226,Defective,Completed,17.73,2024-08-28 17:03:36
1627,162345,231,Not as Described,Completed,751.03,2024-08-29 09:03:36
1628,162346,261,Not as Described,Completed,89.07,2024-08-29 13:03:36
1629,162729,220,Wrong Item,Completed,60.69,2024-12-27 11:16:54
1630,162731,237,Not as Described,Completed,243.86,2024-12-27 11:16:54
1631,162732,258,Not as Described,Inspected,80.77,2024-12-26 15:16:54
1632,162733,274,Defective,Completed,20.84,2024-12-30 16:16:54
1633,163040,200,Wrong Item,Completed,397.96,2024-12-16 21:37:37
1634,163570,215,Size Mismatch,Approved,30.84,2025-11-18 12:59:26
1635,163573,268,Defective,Approved,607.47,2025-11-14 10:59:26
1636,163767,245,Size Mismatch,Completed,525.61,2023-02-02 10:46:38
1637,163768,298,Defective,Completed,98.28,2023-02-05 16:46:38
1638,163769,231,Size Mismatch,Completed,275.1,2023-02-06 15:46:38
1639,163770,284,Defective,Completed,1191.58,2023-02-04 15:46:38
1640,163771,205,Wrong Item,Completed,104.58,2023-02-06 08:46:38
1641,163821,238,Wrong Item,Completed,172.74,2024-06-28 00:12:50
1642,163822,247,Wrong Item,Approved,156.82,2024-06-23 22:12:50
1643,163824,295,Wrong Item,Completed,824.47,2024-06-25 20:12:50
1644,163825,214,Wrong Item,Completed,2.48,2024-06-24 20:12:50
1645,163826,276,Defective,Completed,4595.36,2024-06-24 23:12:50
1646,164000,258,Size Mismatch,Completed,1085.86,2025-01-01 22:23:01
1647,164001,219,Not as Described,Completed,110.11,2025-01-05 16:23:01
1648,164002,279,Not as Described,Completed,1312.56,2025-01-03 20:23:01
1649,164003,282,Size Mismatch,Completed,674.9,2025-01-05 15:23:01
1650,164004,265,Wrong Item,Completed,190.6,2025-01-01 23:23:01
1651,164880,300,Size Mismatch,Inspected,26.59,2024-03-26 02:58:50
1652,164881,298,Not as Described,Completed,814.1,2024-03-26 02:58:50
1653,164882,217,Defective,Completed,473.95,2024-03-28 02:58:50
1654,164883,219,Defective,Approved,52.59,2024-03-25 21:58:50
1655,164884,273,Buyer Remorse,Approved,79.16,2024-03-25 23:58:50
1656,165319,283,Not as Described,Completed,13.64,2026-06-01 11:59:13
1657,165320,264,Size Mismatch,Completed,1041.33,2026-05-31 08:59:13
1658,165321,260,Size Mismatch,Completed,22.5,2026-05-30 12:59:13
1659,165322,227,Buyer Remorse,Completed,60.68,2026-06-02 06:59:13
1660,165323,250,Defective,Completed,67.14,2026-05-29 11:59:13
1661,165827,213,Not as Described,Completed,202.4,2025-03-24 16:19:06
1662,165916,295,Wrong Item,Completed,3745.6,2023-06-04 10:09:38
1663,165917,255,Defective,Completed,797.84,2023-06-06 16:09:38
1664,165918,210,Buyer Remorse,Completed,69.58,2023-06-04 14:09:38
1665,166444,270,Not as Described,Completed,201.46,2025-10-19 10:56:00
1666,166446,208,Wrong Item,Completed,120.06,2025-10-18 09:56:00
1667,166447,232,Size Mismatch,Completed,51.89,2025-10-19 12:56:00
1668,166448,201,Wrong Item,Approved,43.5,2025-10-17 13:56:00
1669,166449,288,Size Mismatch,Approved,70.24,2025-10-18 07:56:00
1670,166488,277,Size Mismatch,Completed,582.4,2023-01-08 20:13:46
1671,167031,211,Buyer Remorse,Completed,269.83,2024-09-29 13:11:41
1672,167032,297,Size Mismatch,Completed,29.18,2024-09-29 10:11:41
1673,167523,262,Size Mismatch,Completed,129.28,2024-08-22 15:22:51
1674,167809,296,Buyer Remorse,Completed,180.58,2026-02-24 15:46:53
1675,167810,237,Defective,Completed,314.48,2026-02-22 17:46:53
1676,167811,246,Size Mismatch,Completed,17.28,2026-02-24 16:46:53
1677,167812,204,Size Mismatch,Approved,19.16,2026-02-24 14:46:53
1678,167814,265,Buyer Remorse,Inspected,1139.16,2026-02-20 19:46:53
1679,167959,273,Not as Described,Completed,1325.85,2026-03-06 18:56:12
1680,167960,263,Size Mismatch,Completed,131.98,2026-03-05 10:56:12
1681,169527,292,Size Mismatch,Completed,249.15,2026-04-24 06:33:32
1682,169528,246,Defective,Completed,118.92,2026-04-24 07:33:32
1683,169529,262,Defective,Approved,508.89,2026-04-25 07:33:32
1684,169647,244,Size Mismatch,Completed,111.0,2025-10-24 02:55:27
1685,169753,294,Not as Described,Completed,189.74,2026-01-21 13:54:05
1686,169754,276,Size Mismatch,Completed,3259.3,2026-01-21 12:54:05
1687,170983,289,Buyer Remorse,Completed,163.22,2024-10-28 01:41:42
1688,170984,229,Buyer Remorse,Approved,1383.26,2024-10-25 19:41:42
1689,170985,222,Size Mismatch,Completed,41.43,2024-10-28 18:41:42
1690,170986,218,Defective,Completed,21.8,2024-10-25 19:41:42
1691,170987,224,Size Mismatch,Completed,414.48,2024-10-27 22:41:42
1692,171408,215,Not as Described,Completed,89.28,2023-08-20 19:21:35
1693,171409,208,Buyer Remorse,Completed,1306.42,2023-08-20 23:21:35
1694,171410,242,Wrong Item,Completed,36.07,2023-08-19 16:21:35
1695,171412,284,Not as Described,Approved,78.26,2023-08-20 17:21:35
1696,171413,239,Size Mismatch,Completed,103.15,2023-08-22 22:21:35
1697,171518,290,Not as Described,Approved,193.8,2025-10-21 18:45:18
1698,171519,282,Size Mismatch,Completed,1063.24,2025-10-21 11:45:18
1699,171520,279,Wrong Item,Approved,92.1,2025-10-21 14:45:18
1700,171521,297,Size Mismatch,Approved,41.64,2025-10-20 14:45:18
1701,171522,245,Defective,Inspected,629.79,2025-10-22 17:45:18
1702,171527,257,Not as Described,Completed,1018.66,2025-09-19 16:33:18
1703,171528,220,Size Mismatch,Completed,1470.52,2025-09-18 17:33:18
1704,172248,288,Defective,Completed,58.06,2023-03-11 13:19:15
1705,172249,202,Size Mismatch,Completed,224.08,2023-03-09 15:19:15
1706,172597,253,Buyer Remorse,Inspected,151.98,2024-08-26 06:16:03
1707,172598,299,Not as Described,Completed,112.34,2024-08-24 06:16:03
1708,173058,238,Buyer Remorse,Completed,486.4,2023-01-25 13:48:41
1709,173194,253,Buyer Remorse,Completed,124.66,2025-01-02 04:16:11
1710,173195,282,Size Mismatch,Completed,11.82,2025-01-02 03:16:11
1711,173503,262,Defective,Completed,591.63,2025-08-02 21:19:23
1712,173674,212,Size Mismatch,Completed,203.46,2023-09-28 13:12:10
1713,173890,300,Not as Described,Completed,27.41,2025-03-24 22:06:17
1714,173891,299,Buyer Remorse,Completed,429.99,2025-03-25 15:06:17
1715,173892,270,Size Mismatch,Completed,108.96,2025-03-28 16:06:17
1716,173893,273,Not as Described,Approved,312.6,2025-03-28 21:06:17
1717,173894,258,Buyer Remorse,Completed,89.74,2025-03-26 21:06:17
1718,174112,201,Wrong Item,Completed,1184.47,2023-08-27 21:44:12
1719,174113,217,Size Mismatch,Inspected,431.5,2023-08-26 17:44:12
1720,174305,260,Wrong Item,Completed,93.3,2024-01-31 15:44:36
1721,174306,206,Buyer Remorse,Completed,255.63,2024-01-31 15:44:36
1722,174322,293,Not as Described,Completed,145.11,2023-02-13 12:43:52
1723,174323,262,Not as Described,Approved,258.48,2023-02-17 10:43:52
1724,174324,278,Buyer Remorse,Completed,55.38,2023-02-16 06:43:52
1725,174325,233,Wrong Item,Approved,87.42,2023-02-14 05:43:52
1726,174326,219,Wrong Item,Completed,414.48,2023-02-14 08:43:52
1727,174493,209,Buyer Remorse,Completed,309.12,2026-06-16 08:26:16
1728,174494,300,Not as Described,Completed,69.12,2026-06-13 07:26:16
1729,174575,292,Defective,Completed,964.56,2024-11-26 12:20:06
1730,174576,246,Buyer Remorse,Completed,139.17,2024-11-26 10:20:06
1731,174671,289,Not as Described,Completed,100.06,2024-04-05 17:51:30
1732,175030,297,Buyer Remorse,Completed,18.46,2023-03-25 04:26:09
1733,175031,202,Size Mismatch,Completed,229.9,2023-03-25 10:26:09
1734,175236,258,Not as Described,Completed,324.1,2024-04-27 14:51:06
1735,175454,277,Buyer Remorse,Completed,140.93,2025-07-13 02:57:11
1736,175455,299,Defective,Completed,50.49,2025-07-13 05:57:11
1737,175984,206,Defective,Completed,203.03,2026-03-01 12:05:48
1738,175985,231,Not as Described,Completed,672.84,2026-02-28 09:05:48
1739,175986,222,Wrong Item,Approved,1802.76,2026-03-01 15:05:48
1740,175999,201,Wrong Item,Approved,216.81,2024-11-27 14:55:55
1741,176000,291,Not as Described,Completed,79.38,2024-11-29 11:55:55
1742,176004,226,Buyer Remorse,Completed,176.62,2024-11-25 10:55:55
1743,176147,296,Defective,Completed,102.4,2024-02-17 19:06:14
1744,176148,259,Not as Described,Completed,1098.33,2024-02-18 19:06:14
1745,176149,224,Wrong Item,Completed,1137.15,2024-02-18 13:06:14
1746,176150,288,Size Mismatch,Completed,162.42,2024-02-15 13:06:14
1747,176387,226,Size Mismatch,Approved,87.58,2025-07-03 13:25:36
1748,176388,228,Size Mismatch,Completed,725.04,2025-07-07 17:25:36
1749,176389,290,Not as Described,Completed,97.52,2025-07-03 18:25:36
1750,176390,201,Size Mismatch,Completed,35.87,2025-07-03 17:25:36
1751,176391,278,Size Mismatch,Approved,23.57,2025-07-05 14:25:36
1752,176506,256,Not as Described,Completed,2984.04,2023-11-18 12:51:44
1753,176508,245,Defective,Completed,690.88,2023-11-19 16:51:44
1754,176509,225,Defective,Completed,89.42,2023-11-18 14:51:44
1755,176510,234,Wrong Item,Completed,188.12,2023-11-20 14:51:44
1756,176511,273,Buyer Remorse,Completed,117.93,2023-11-18 13:51:44
1757,176870,272,Buyer Remorse,Completed,246.51,2026-06-11 22:20:37
1758,176871,221,Buyer Remorse,Completed,884.5,2026-06-07 18:20:37
1759,176872,201,Not as Described,Completed,104.4,2026-06-08 15:20:37
1760,177138,260,Wrong Item,Completed,34.29,2025-01-31 03:28:39
1761,177139,218,Size Mismatch,Completed,4871.61,2025-02-02 02:28:39
1762,177140,293,Buyer Remorse,Approved,90.26,2025-02-01 04:28:39
1763,177320,264,Wrong Item,Inspected,365.56,2025-12-08 16:03:37
1764,177321,206,Defective,Completed,1920.38,2025-12-10 17:03:37
1765,177323,278,Not as Described,Completed,1960.38,2025-12-06 17:03:37
1766,177324,200,Buyer Remorse,Completed,77.92,2025-12-10 16:03:37
1767,177325,242,Defective,Completed,221.54,2025-12-07 19:03:37
1768,177357,250,Wrong Item,Completed,96.64,2023-05-16 16:00:12
1769,177359,208,Defective,Completed,82.59,2023-05-16 16:00:12
1770,177360,242,Wrong Item,Completed,62.76,2023-05-18 19:00:12
1771,177423,222,Not as Described,Approved,312.48,2026-01-01 14:47:26
1772,177425,214,Defective,Completed,842.42,2025-12-29 16:47:26
1773,177426,242,Size Mismatch,Completed,193.2,2025-12-30 14:47:26
1774,177427,261,Wrong Item,Completed,3897.1,2025-12-31 15:47:26
1775,177573,202,Size Mismatch,Completed,821.9,2024-12-30 16:24:25
1776,177574,296,Not as Described,Completed,126.63,2024-12-29 21:24:25
1777,177720,232,Defective,Completed,1537.68,2025-02-19 10:19:31
1778,177721,245,Buyer Remorse,Completed,38.57,2025-02-21 05:19:31
1779,177722,266,Wrong Item,Completed,189.58,2025-02-20 10:19:31
1780,177723,278,Defective,Completed,1991.46,2025-02-19 05:19:31
1781,177724,274,Size Mismatch,Completed,169.76,2025-02-23 06:19:31
1782,177725,274,Buyer Remorse,Inspected,1476.88,2025-02-22 04:19:31
1783,177752,258,Size Mismatch,Inspected,1325.85,2025-03-27 14:26:13
1784,177753,254,Wrong Item,Completed,440.8,2025-03-30 16:26:13
1785,177754,212,Defective,Completed,432.27,2025-03-29 17:26:13
1786,177755,299,Size Mismatch,Approved,488.62,2025-03-29 18:26:13
1787,177756,211,Size Mismatch,Completed,625.23,2025-03-27 18:26:13
1788,177757,213,Buyer Remorse,Completed,264.84,2025-03-26 13:26:13
1789,177789,288,Size Mismatch,Completed,3234.39,2025-02-28 16:06:44
1790,177790,274,Size Mismatch,Completed,194.82,2025-03-02 23:06:44
1791,178270,277,Not as Described,Completed,1254.27,2023-01-31 17:01:24
1792,178271,219,Wrong Item,Completed,621.24,2023-01-28 21:01:24
1793,178555,240,Size Mismatch,Approved,29.4,2025-12-03 13:33:03
1794,178556,217,Buyer Remorse,Completed,8.36,2025-12-01 12:33:03
1795,178557,262,Size Mismatch,Completed,44.64,2025-12-03 18:33:03
1796,178558,265,Buyer Remorse,Completed,4080.0,2025-12-04 12:33:03
1797,178677,231,Wrong Item,Completed,82.87,2025-11-25 14:27:16
1798,178678,238,Buyer Remorse,Completed,979.96,2025-11-29 09:27:16
1799,178679,259,Not as Described,Completed,1223.0,2025-11-25 09:27:16
1800,179435,262,Not as Described,Completed,1164.63,2026-04-30 12:18:30
1801,179436,284,Buyer Remorse,Completed,197.76,2026-04-29 15:18:30
1802,179437,222,Size Mismatch,Completed,81.84,2026-04-29 13:18:30
1803,179438,238,Wrong Item,Completed,3558.57,2026-04-26 16:18:30
1804,179439,266,Defective,Completed,29.63,2026-04-26 16:18:30
1805,179783,204,Wrong Item,Completed,1352.68,2025-05-26 01:30:05
1806,179784,281,Size Mismatch,Completed,864.87,2025-05-21 23:30:05
1807,179785,291,Buyer Remorse,Completed,19.99,2025-05-22 00:30:05
1808,179786,298,Buyer Remorse,Completed,110.16,2025-05-23 00:30:05
1809,180155,258,Size Mismatch,Completed,145.1,2025-12-29 15:09:54
1810,180156,257,Not as Described,Completed,294.89,2025-12-28 21:09:54
1811,180527,228,Buyer Remorse,Completed,934.24,2024-12-03 08:38:11
1812,180528,271,Not as Described,Completed,208.62,2024-12-04 07:38:11
1813,180529,211,Wrong Item,Completed,312.15,2024-12-01 06:38:11
1814,180530,226,Buyer Remorse,Completed,61.86,2024-12-04 08:38:11
1815,181232,225,Buyer Remorse,Completed,27.51,2025-12-05 16:43:10
1816,181233,233,Defective,Completed,122.05,2025-12-05 14:43:10
1817,181234,263,Size Mismatch,Completed,55.22,2025-12-04 15:43:10
1818,181235,270,Defective,Completed,81.3,2025-12-05 13:43:10
1819,181237,210,Wrong Item,Approved,113.46,2025-12-07 17:43:10
1820,182240,239,Wrong Item,Completed,1840.16,2025-07-14 13:47:59
1821,182241,207,Wrong Item,Completed,1161.63,2025-07-14 15:47:59
1822,182242,297,Defective,Completed,44.7,2025-07-11 07:47:59
1823,182922,217,Wrong Item,Completed,387.67,2024-07-13 07:59:21
1824,182924,259,Buyer Remorse,Inspected,1526.52,2024-07-15 13:59:21
1825,182926,294,Not as Described,Completed,93.63,2024-07-13 11:59:21
1826,182927,292,Not as Described,Completed,47.16,2024-07-14 08:59:21
1827,183112,234,Not as Described,Approved,26.52,2024-07-17 15:12:47
1828,183113,232,Size Mismatch,Completed,77.11,2024-07-17 11:12:47
1829,183116,267,Wrong Item,Completed,3263.08,2024-07-15 10:12:47
1830,183842,272,Buyer Remorse,Completed,227.9,2024-02-24 17:51:39
1831,183843,220,Not as Described,Approved,1222.98,2024-02-25 18:51:39
1832,183844,232,Not as Described,Approved,1529.62,2024-02-26 16:51:39
1833,183845,294,Size Mismatch,Completed,2149.2,2024-02-25 19:51:39
1834,183846,279,Not as Described,Completed,168.4,2024-02-26 11:51:39
1835,183847,234,Size Mismatch,Completed,41.46,2024-02-26 19:51:39
1836,183923,262,Not as Described,Completed,26.31,2024-12-05 11:43:21
1837,183924,240,Not as Described,Completed,42.66,2024-12-06 15:43:21
1838,183925,233,Defective,Completed,2000.28,2024-12-07 10:43:21
1839,184145,239,Defective,Completed,210.29,2023-12-02 02:06:07
1840,184349,240,Defective,Completed,149.1,2025-05-11 00:35:55
1841,184350,244,Wrong Item,Completed,77.05,2025-05-12 21:35:55
1842,184351,202,Size Mismatch,Approved,580.95,2025-05-10 20:35:55
1843,184353,254,Wrong Item,Approved,1647.72,2025-05-11 19:35:55
1844,184354,230,Buyer Remorse,Completed,42.53,2025-05-10 20:35:55
1845,184703,212,Not as Described,Completed,169.47,2024-12-16 15:47:20
1846,184705,258,Wrong Item,Approved,1916.53,2024-12-18 19:47:20
1847,184997,233,Defective,Approved,736.53,2025-12-04 16:51:51
1848,184998,209,Wrong Item,Completed,341.58,2025-12-04 19:51:51
1849,184999,273,Size Mismatch,Completed,2854.44,2025-12-06 11:51:51
1850,185053,223,Wrong Item,Approved,98.32,2023-10-11 21:45:00
1851,185054,226,Buyer Remorse,Completed,305.1,2023-10-10 19:45:00
1852,185151,245,Size Mismatch,Completed,201.9,2023-10-21 15:59:46
1853,185152,253,Defective,Completed,69.74,2023-10-17 17:59:46
1854,185153,260,Wrong Item,Completed,675.69,2023-10-18 21:59:46
1855,185154,256,Size Mismatch,Completed,1224.51,2023-10-19 15:59:46
1856,185155,205,Defective,Completed,435.57,2023-10-19 18:59:46
1857,185156,237,Buyer Remorse,Completed,557.07,2023-10-21 15:59:46
1858,185481,218,Defective,Inspected,113.15,2025-01-18 18:20:31
1859,185482,233,Buyer Remorse,Completed,151.35,2025-01-19 13:20:31
1860,185483,237,Buyer Remorse,Completed,467.0,2025-01-16 12:20:31
1861,185484,276,Size Mismatch,Approved,296.67,2025-01-19 15:20:31
1862,185562,204,Not as Described,Completed,3149.1,2023-07-30 08:02:19
1863,185563,200,Size Mismatch,Completed,3062.91,2023-07-29 09:02:19
1864,185564,287,Not as Described,Completed,1093.7,2023-08-02 02:02:19
1865,185767,202,Buyer Remorse,Approved,2109.18,2023-05-24 17:33:19
1866,185768,271,Wrong Item,Completed,1534.32,2023-05-25 13:33:19
1867,185989,273,Defective,Approved,246.13,2023-07-07 21:59:32
1868,185990,299,Buyer Remorse,Completed,37.26,2023-07-07 17:59:32
1869,186100,293,Not as Described,Completed,389.13,2024-06-24 06:00:02
1870,186101,299,Wrong Item,Approved,139.4,2024-06-20 06:00:02
1871,186505,251,Defective,Completed,28.25,2024-12-14 15:37:19
1872,186506,293,Defective,Inspected,32.85,2024-12-13 15:37:19
1873,186645,247,Size Mismatch,Completed,38.62,2026-04-29 13:33:06
1874,186852,230,Not as Described,Completed,57.74,2023-12-22 23:12:15
1875,186853,265,Size Mismatch,Inspected,71.94,2023-12-23 19:12:15
1876,186854,292,Not as Described,Approved,654.06,2023-12-22 23:12:15
1877,186855,220,Buyer Remorse,Completed,12.41,2023-12-21 00:12:15
1878,187554,257,Defective,Completed,179.96,2025-11-30 14:18:07
1879,187555,246,Defective,Completed,491.97,2025-11-28 18:18:07
1880,187556,274,Size Mismatch,Completed,624.84,2025-11-30 18:18:07
1881,187557,267,Not as Described,Approved,571.5,2025-12-01 14:18:07
1882,187559,276,Buyer Remorse,Completed,213.06,2025-11-27 18:18:07
1883,187561,291,Not as Described,Completed,693.54,2025-03-17 23:45:00
1884,187562,297,Defective,Completed,232.11,2025-03-19 18:45:00
1885,187563,282,Size Mismatch,Completed,74.7,2025-03-18 22:45:00
1886,187565,206,Wrong Item,Completed,30.29,2025-03-17 19:45:00
1887,187951,277,Size Mismatch,Completed,4797.95,2023-07-01 17:16:35
1888,187952,224,Size Mismatch,Completed,103.81,2023-07-04 20:16:35
1889,187980,272,Wrong Item,Completed,670.48,2025-09-19 12:21:19
1890,187981,264,Defective,Inspected,822.84,2025-09-22 08:21:19
1891,187983,245,Not as Described,Completed,480.48,2025-09-23 09:21:19
1892,187984,275,Defective,Approved,326.03,2025-09-20 12:21:19
1893,188446,288,Buyer Remorse,Approved,53.24,2025-01-16 11:14:19
1894,188447,241,Defective,Completed,692.91,2025-01-16 12:14:19
1895,188448,274,Size Mismatch,Completed,1699.2,2025-01-19 11:14:19
1896,189051,300,Not as Described,Completed,632.69,2023-08-21 15:03:11
1897,189053,287,Buyer Remorse,Completed,280.43,2023-08-21 12:03:11
1898,189054,227,Buyer Remorse,Completed,689.32,2023-08-22 17:03:11
1899,189553,212,Size Mismatch,Completed,66.77,2023-08-02 09:46:41
1900,189554,227,Size Mismatch,Completed,29.24,2023-08-03 12:46:41
1901,189555,215,Defective,Completed,3573.44,2023-08-01 11:46:41
1902,189773,286,Defective,Approved,6.69,2024-12-29 12:39:50
1903,189774,237,Buyer Remorse,Completed,165.5,2024-12-30 14:39:50
1904,189807,281,Buyer Remorse,Completed,1557.48,2025-12-02 15:11:13
1905,189808,229,Wrong Item,Completed,3526.86,2025-12-02 20:11:13
1906,189824,238,Buyer Remorse,Approved,118.55,2025-12-27 18:40:47
1907,189825,293,Size Mismatch,Approved,2802.12,2025-12-29 13:40:47
1908,189832,286,Wrong Item,Completed,1656.35,2024-06-13 18:42:06
1909,189833,300,Defective,Completed,115.35,2024-06-14 22:42:06
1910,190513,232,Defective,Completed,225.85,2024-06-16 15:05:39
1911,190720,285,Defective,Completed,52.21,2024-12-05 09:18:10
1912,190721,200,Wrong Item,Completed,73.15,2024-12-04 08:18:10
1913,190722,218,Not as Described,Completed,40.89,2024-12-04 11:18:10
1914,190723,288,Size Mismatch,Approved,19.29,2024-12-05 07:18:10
1915,190724,236,Size Mismatch,Completed,49.08,2024-12-05 09:18:10
1916,190824,228,Not as Described,Completed,415.04,2025-10-05 16:28:01
1917,190825,298,Not as Described,Inspected,488.9,2025-10-03 15:28:01
1918,191203,277,Not as Described,Completed,149.04,2026-01-30 13:41:39
1919,191204,298,Defective,Completed,1266.99,2026-01-30 15:41:39
1920,191220,242,Wrong Item,Completed,251.11,2025-12-05 23:31:06
1921,191221,262,Wrong Item,Approved,321.06,2025-12-05 21:31:06
1922,191223,288,Not as Described,Completed,267.3,2025-12-05 17:31:06
1923,191224,257,Size Mismatch,Completed,1396.89,2025-12-06 20:31:06
1924,191321,241,Defective,Completed,1765.2,2023-05-04 07:30:23
1925,191322,261,Buyer Remorse,Inspected,649.2,2023-05-05 05:30:23
1926,191323,271,Not as Described,Approved,288.29,2023-05-02 11:30:23
1927,191324,286,Size Mismatch,Completed,169.54,2023-05-03 06:30:23
1928,191466,237,Not as Described,Approved,13.95,2023-07-14 12:43:46
1929,191468,245,Wrong Item,Completed,288.49,2023-07-16 11:43:46
1930,191469,293,Defective,Completed,1122.08,2025-11-17 15:23:51
1931,191470,200,Not as Described,Completed,528.71,2025-11-13 19:23:51
1932,191841,271,Wrong Item,Completed,1354.74,2025-11-30 16:17:07
1933,191842,211,Wrong Item,Completed,294.58,2025-11-29 18:17:07
1934,192327,214,Buyer Remorse,Approved,406.02,2023-02-20 20:15:16
1935,192328,245,Not as Described,Completed,2688.02,2023-02-23 16:15:16
1936,192429,203,Not as Described,Completed,30.27,2026-07-04 15:42:35
1937,192430,258,Wrong Item,Approved,191.36,2026-07-02 18:42:35
1938,192478,287,Buyer Remorse,Completed,1334.84,2025-03-12 23:17:14
1939,192565,237,Size Mismatch,Completed,55.68,2025-07-27 06:34:02
1940,192567,293,Size Mismatch,Completed,46.81,2025-07-24 12:34:02
1941,192568,228,Size Mismatch,Completed,334.28,2025-07-28 11:34:02
1942,192569,204,Buyer Remorse,Completed,251.25,2025-07-27 06:34:02
1943,192967,216,Not as Described,Approved,7.14,2024-05-27 21:14:29
1944,192968,264,Size Mismatch,Completed,188.07,2024-05-25 19:14:29
1945,192969,204,Wrong Item,Completed,406.56,2024-05-27 22:14:29
1946,192970,233,Defective,Completed,48.37,2024-05-27 18:14:29
1947,192971,295,Not as Described,Completed,193.95,2024-05-23 16:14:29
1948,193307,219,Defective,Completed,3161.3,2025-12-28 15:53:30
1949,193308,245,Not as Described,Completed,203.22,2025-12-27 10:53:30
1950,193439,267,Size Mismatch,Completed,1898.01,2026-01-04 19:31:39
1951,193440,256,Not as Described,Completed,1557.94,2026-01-04 22:31:39
1952,193524,201,Size Mismatch,Completed,132.88,2023-07-27 13:47:21
1953,193525,227,Defective,Completed,19.96,2023-07-28 11:47:21
1954,193872,268,Defective,Approved,247.2,2024-08-18 08:31:34
1955,193873,231,Not as Described,Completed,1581.79,2024-08-17 13:31:34
1956,193874,203,Not as Described,Completed,845.9,2024-08-17 07:31:34
1957,194424,254,Not as Described,Completed,147.82,2023-12-25 20:36:26
1958,194856,210,Not as Described,Completed,21.22,2025-12-14 10:16:48
1959,194857,293,Size Mismatch,Completed,928.5,2025-12-14 09:16:48
1960,195091,280,Wrong Item,Completed,92.93,2024-07-18 13:10:03
1961,195184,236,Size Mismatch,Approved,66.72,2025-08-14 12:20:20
1962,195185,262,Wrong Item,Completed,163.59,2025-08-14 09:20:20
1963,195186,287,Wrong Item,Approved,1847.98,2025-08-14 08:20:20
1964,195187,226,Buyer Remorse,Completed,146.88,2025-08-15 11:20:20
1965,195188,283,Not as Described,Completed,194.61,2025-08-12 14:20:20
1966,195406,270,Wrong Item,Completed,1092.32,2023-06-03 08:00:19
1967,195408,271,Buyer Remorse,Completed,521.06,2023-06-04 09:00:19
1968,195410,206,Defective,Completed,4364.76,2023-06-03 12:00:19
1969,195972,244,Size Mismatch,Approved,123.66,2025-12-16 19:06:31
1970,195973,232,Not as Described,Completed,467.12,2025-12-13 22:06:31
1971,196026,203,Wrong Item,Completed,36.64,2024-09-09 20:58:35
1972,196028,260,Not as Described,Completed,11.92,2024-09-08 22:58:35
1973,196169,209,Wrong Item,Completed,808.92,2024-08-17 15:29:57
1974,196170,268,Not as Described,Approved,81.75,2024-08-19 20:29:57
1975,196171,292,Wrong Item,Completed,15.35,2024-08-17 20:29:57
1976,196172,213,Size Mismatch,Completed,116.2,2024-08-19 22:29:57
1977,196173,293,Size Mismatch,Completed,236.28,2024-08-19 18:29:57
1978,196394,279,Size Mismatch,Approved,236.73,2025-12-14 10:55:35
1979,196600,258,Size Mismatch,Completed,23.71,2025-07-25 14:45:36
1980,196602,260,Buyer Remorse,Completed,91.4,2025-07-23 07:45:36
1981,196942,235,Wrong Item,Approved,32.04,2023-10-09 14:08:59
1982,196945,201,Not as Described,Completed,336.12,2023-10-10 13:08:59
1983,196946,219,Size Mismatch,Approved,98.12,2023-10-09 16:08:59
1984,197869,276,Size Mismatch,Completed,82.59,2025-12-01 02:32:31
1985,197870,202,Not as Described,Completed,221.04,2025-12-02 08:32:31
1986,198015,216,Buyer Remorse,Completed,182.82,2024-10-20 05:55:53
1987,198198,278,Wrong Item,Approved,1465.8,2023-12-11 22:30:06
1988,198579,254,Wrong Item,Completed,747.06,2024-03-16 14:09:04
1989,198580,287,Buyer Remorse,Approved,507.06,2024-03-15 14:09:04
1990,198581,284,Buyer Remorse,Completed,78.8,2024-03-18 07:09:04
1991,198582,280,Buyer Remorse,Completed,1470.69,2024-03-15 07:09:04
1992,198764,286,Defective,Completed,263.58,2024-11-22 08:21:54
1993,198765,276,Size Mismatch,Completed,517.38,2024-11-23 09:21:54
1994,198766,269,Wrong Item,Completed,1763.1,2024-11-25 12:21:54
1995,198767,270,Wrong Item,Completed,171.42,2024-11-22 07:21:54
1996,198777,266,Not as Described,Approved,4568.55,2024-11-12 15:36:38
1997,198778,228,Not as Described,Inspected,109.8,2024-11-11 07:36:38
1998,198779,228,Size Mismatch,Approved,75.74,2024-11-11 12:36:38
1999,198780,223,Not as Described,Completed,413.64,2024-11-12 15:36:38
2000,198781,254,Size Mismatch,Completed,889.18,2024-11-11 14:36:38
2001,198877,272,Defective,Completed,183.8,2023-06-22 11:05:51
2002,198878,210,Not as Described,Completed,34.62,2023-06-23 14:05:51
2003,198879,204,Not as Described,Completed,50.78,2023-06-23 17:05:51
2004,198880,238,Wrong Item,Completed,74.53,2023-06-21 10:05:51
2005,199554,269,Not as Described,Completed,2603.0,2025-01-24 20:02:42
2006,199639,251,Not as Described,Approved,102.31,2023-12-06 15:55:40
2007,199640,209,Defective,Completed,30.34,2023-12-05 11:55:40
2008,199683,253,Size Mismatch,Completed,76.36,2023-03-11 18:49:42
2009,199684,237,Wrong Item,Approved,36.18,2023-03-14 18:49:42
2010,199686,259,Wrong Item,Inspected,689.74,2023-03-13 21:49:42
2011,199687,234,Size Mismatch,Completed,127.62,2023-03-11 19:49:42
